date,symbol,factor_id,factor_value,fwd_return_3m,rank,long_returns,short_returns,portfolio_return
2024-10-18,EMC,price_to_52w_close_high,0.6178814436285693,-0.2638511101322841,0.58282133202261,,,
2024-10-18,RXO,price_to_52w_close_high,0.38546595906327774,-0.5188269036418401,0.4287294175473089,,,
2024-10-18,CNP,price_to_52w_close_high,0.5764298249146601,0.24194213818944527,0.5347751290243303,,,
2024-10-18,GLRE,price_to_52w_close_high,0.6534487115779449,0.08252831637530218,0.6500368640943721,,,
2024-10-18,HTHT,price_to_52w_close_high,0.35436640470286535,-0.6709226312286795,0.4164413860899484,,,
2024-10-18,GIGGW,price_to_52w_close_high,0.14247844658369443,0.6685126604229912,0.3532194642418285,,,
2024-10-18,SAY,price_to_52w_close_high,0.7111857274996366,0.008427178140667181,0.7885229786188253,,,
2024-10-18,ASG,price_to_52w_close_high,0.7355390164458735,0.004673111920231355,0.9412017694765299,,,
2024-10-18,EL,price_to_52w_close_high,-1.0492000544385975,-0.6679289312212113,0.15384615384615385,,-0.6679289312212113,
2024-10-18,CVEO,price_to_52w_close_high,0.6656938178921784,-0.5576233709059117,0.6722782010321946,,,
2024-10-18,CFO,price_to_52w_close_high,0.7355390164458735,-0.05001168149332751,0.9412017694765299,,,
2024-10-18,UTWO,price_to_52w_close_high,0.6990037664400374,-0.016145312755367316,0.7520275251904645,,,
2024-10-18,DLS,price_to_52w_close_high,0.604479213418813,-0.2759874998774123,0.5623003194888179,,,
2024-10-18,TDF,price_to_52w_close_high,0.1921379938195076,-0.30277607004597673,0.36618333742934384,,,
2024-10-18,LAZR,price_to_52w_close_high,-2.483479584677715,-1.5933896123522708,0.042147947898746624,,-1.5933896123522708,
2024-10-18,WIX,price_to_52w_close_high,0.6453619550726742,1.567693050890474,0.6318505775374785,,,
2024-10-18,DTSTW,price_to_52w_close_high,-1.566240621039017,0.6247137229142026,0.1018677807815188,,0.6247137229142026,
2024-10-18,RWTO,price_to_52w_close_high,0.7194482257906981,-0.06056070402290294,0.816601130498894,,,
2024-10-18,ONVO,price_to_52w_close_high,-2.3554668884336327,-0.9110447667556372,0.04988940771688376,,-0.9110447667556372,
2024-10-18,SUSL,price_to_52w_close_high,0.7323270829920737,0.048536410843022834,0.8681494224625215,,,
2024-10-18,OAKUW,price_to_52w_close_high,0.7355390164458735,1.3254967230548096,0.9412017694765299,,,
2024-10-18,TXN,price_to_52w_close_high,0.4281624245545353,-0.007538405790020733,0.4447038584418776,,,
2024-10-18,EVRG,price_to_52w_close_high,0.675955604895456,0.0476455227002511,0.6940280167117228,,,
2024-10-18,CUZ,price_to_52w_close_high,0.7355390164458735,-0.19287562031237926,0.9412017694765299,,,
2024-10-18,BSAC,price_to_52w_close_high,0.5909717810629994,-0.29790416890913907,0.5478004423691325,,,
2024-10-18,SPUS,price_to_52w_close_high,0.7179316573971849,0.11693209861094808,0.8101499139837798,,,
2024-10-18,VTYX,price_to_52w_close_high,-2.8024692115568253,-0.8885912990429735,0.02678790857704596,,-0.8885912990429735,
2024-10-18,ITDD,price_to_52w_close_high,0.7355390164458735,-0.10591641372209153,0.9412017694765299,,,
2024-10-18,ORLY,price_to_52w_close_high,0.7355390164458735,-0.010997314113823611,0.9412017694765299,,,
2024-10-18,MMU,price_to_52w_close_high,0.678722082289369,-0.18538429424648725,0.7000491521258294,,,
2024-10-18,TYA,price_to_52w_close_high,0.40993713495291306,-0.41939124959903046,0.43769968051118213,,,
2024-10-18,PKB,price_to_52w_close_high,0.7355390164458735,-0.15032442955918324,0.9412017694765299,,,
2024-10-18,SRG,price_to_52w_close_high,-1.4959566368895036,-0.5590101934417231,0.10739739493733104,,-0.5590101934417231,
2024-10-18,QUIK,price_to_52w_close_high,-1.609126256358256,0.39483502568920803,0.09842713197345786,,0.39483502568920803,
2024-10-18,XEL,price_to_52w_close_high,0.6560950484989346,0.06505531555202898,0.6563037601376259,,,
2024-10-18,SFL,price_to_52w_close_high,-0.1591892306712175,-0.05811635584471028,0.2887687392479725,,,
2024-10-18,DGHI,price_to_52w_close_high,-1.273750194247187,0.9282505456495236,0.13344802162693536,,0.9282505456495236,
2024-10-18,IAG,price_to_52w_close_high,0.7355390164458735,-0.4044512609606328,0.9412017694765299,,,
2024-10-18,MSSS,price_to_52w_close_high,0.7355390164458735,-0.15816048705667712,0.9412017694765299,,,
2024-10-18,SR,price_to_52w_close_high,0.5811699969332748,0.15289344437126,0.5380928975178176,,,
2024-10-18,CELUW,price_to_52w_close_high,-1.3401729780717508,3.5290740689917115,0.1249692799213566,,3.5290740689917115,
2024-10-18,CNA,price_to_52w_close_high,0.6356491225807327,-0.19295283235340613,0.6141558122388794,,,
2024-10-18,LTBR,price_to_52w_close_high,0.7355390164458735,-0.9106858353467873,0.9412017694765299,,,
2024-10-18,LOGI,price_to_52w_close_high,0.1853747724257376,-0.005817026789201064,0.36446301302531336,,,
2024-10-18,GLDI,price_to_52w_close_high,0.7355390164458735,-0.05681386400353839,0.9412017694765299,,,
2024-10-18,IJR,price_to_52w_close_high,0.715607145878572,-0.02583858715073107,0.8014254116490538,,,
2024-10-18,TLTM,price_to_52w_close_high,0.6210534164088387,-0.5972995649618751,0.588105185549275,,,
2024-10-18,LGH,price_to_52w_close_high,0.7323468411371183,0.04489600689752091,0.8683951830916687,,,
2024-10-18,EQH$A,price_to_52w_close_high,0.6760078415714754,-0.4135291269410957,0.6941508970262964,,,
2024-10-18,CNTX,price_to_52w_close_high,-0.23208612385557564,-2.0367158327668506,0.27451462275743427,,,
2024-10-18,KSCP,price_to_52w_close_high,-2.391867055294014,0.6081411519649315,0.047554681739985255,,0.6081411519649315,
2024-10-18,IIF,price_to_52w_close_high,0.4819855539263884,-0.5082372745441277,0.4708773654460555,,,
2024-10-18,TLTE,price_to_52w_close_high,0.5824650011451543,-0.39649553469055326,0.5388301794052592,,,
2024-10-18,FXI,price_to_52w_close_high,0.2241071159160475,-0.27642524998963774,0.37613664290980586,,,
2024-10-18,CEV,price_to_52w_close_high,0.5838381398411988,-0.2911338103407852,0.540796264438437,,,
2024-10-18,NCTY,price_to_52w_close_high,0.5083031770460497,3.0228274862016007,0.48685180634062425,,,
2024-10-18,OLMA,price_to_52w_close_high,-0.4052548568537781,-2.1798277366187393,0.24330302285573852,,,
2024-10-18,SAUG,price_to_52w_close_high,0.7302684823929302,0.04326426861321702,0.8565986728926026,,,
2024-10-18,F$D,price_to_52w_close_high,0.7180022791650026,-0.15569449566698498,0.8106414352420742,,,
2024-10-18,DTH,price_to_52w_close_high,0.5966622282822092,-0.23015058272703515,0.554804620299828,,,
2024-10-18,SSBK,price_to_52w_close_high,0.3762692591136676,0.499598430664336,0.4241828459080855,,,
2024-10-18,KEY,price_to_52w_close_high,0.6534487115779454,0.191015886371853,0.6501597444089456,,,
2024-10-18,SLVO,price_to_52w_close_high,0.7026755902230097,-0.37008030974549816,0.7639469157041042,,,
2024-10-18,NYMTN,price_to_52w_close_high,0.7355390164458735,-0.22133358165419015,0.9412017694765299,,,
2024-10-18,AGM$G,price_to_52w_close_high,0.6379026313577537,-0.44127005213756654,0.6184566232489556,,,
2024-10-18,MUJ,price_to_52w_close_high,0.6743386627991618,-0.2637165955308867,0.6904644875890882,,,
2024-10-18,CNCR,price_to_52w_close_high,0.15843523321675793,-0.9328859922420674,0.35745883509461784,,,
2024-10-18,HI,price_to_52w_close_high,-1.0797287011696586,0.6954420424955314,0.15089702629638732,,0.6954420424955314,
2024-10-18,RAYC,price_to_52w_close_high,-0.14313661313520676,-0.40515779212706343,0.29233226837060705,,,
2024-10-18,ACHC,price_to_52w_close_high,-0.9439395600292473,-0.6695730808242482,0.16797739002211845,,-0.6695730808242482,
2024-10-18,YORW,price_to_52w_close_high,0.3948629737726832,-0.7234203456909417,0.4326615876136643,,,
2024-10-18,PABU,price_to_52w_close_high,0.7355390164458735,0.06670299807440433,0.9412017694765299,,,
2024-10-18,APLS,price_to_52w_close_high,-1.8119126848429012,0.15653436590062347,0.0831899729663308,,0.15653436590062347,
2024-10-18,IXG,price_to_52w_close_high,0.7355390164458735,0.032541312044490824,0.9412017694765299,,,
2024-10-18,VT,price_to_52w_close_high,0.7314113266730318,-0.06007105869868532,0.8622511673629885,,,
2024-10-18,HTH,price_to_52w_close_high,0.339830807677144,-0.4025679653763892,0.4120176947652986,,,
2024-10-18,ATH$A,price_to_52w_close_high,0.7078737056604559,-0.09580818276509225,0.7784467928237896,,,
2024-10-18,LCG,price_to_52w_close_high,0.45931377686536246,0.21748969147436512,0.4601867780781519,,,
2024-10-18,ODD,price_to_52w_close_high,0.07591913082937911,0.25139521303358026,0.3380437453919882,,,
2024-10-18,TTEC,price_to_52w_close_high,-2.38406032444293,-1.0873835933016183,0.04792332268370607,,-1.0873835933016183,
2024-10-18,FNF,price_to_52w_close_high,0.6958504505851157,-0.3505736220570598,0.7431801425411649,,,
2024-10-18,FMET,price_to_52w_close_high,0.4911846927330906,0.04562357908543816,0.4764069796018678,,,
2024-10-18,SRBK,price_to_52w_close_high,0.7170389095428642,0.2691463412403543,0.8072007864340133,,,
2024-10-18,BOOT,price_to_52w_close_high,0.6798766365201878,-0.3106142277974427,0.7034898009338904,,,
2024-10-18,BULZ,price_to_52w_close_high,-0.3247370534663466,0.3786079462367037,0.25608257557139347,,,
2024-10-18,ANVS,price_to_52w_close_high,-1.4671278401217585,-1.867403021071163,0.10997788154337675,,-1.867403021071163,
2024-10-18,ERIC,price_to_52w_close_high,0.7209384631432879,0.030078736030187587,0.822560825755714,,,
2024-10-18,GMMA,price_to_52w_close_high,0.7355390164458735,0.013462800134543627,0.9412017694765299,,,
2024-10-18,CSQ,price_to_52w_close_high,0.6958682981695392,0.08535541073163697,0.7433030228557385,,,
2024-10-18,NRXS,price_to_52w_close_high,-0.11659538130346693,-0.6149992500166551,0.2985991644138609,,,
2024-10-18,HTCO,price_to_52w_close_high,0.7355390164458735,3.5290740689917115,0.9412017694765299,,,
2024-10-18,FDEM,price_to_52w_close_high,0.6208504584063679,-0.20656555085071784,0.5876136642909806,,,
2024-10-18,FDMT,price_to_52w_close_high,-2.4286631541764767,-1.6012787025031165,0.04497419513393954,,-1.6012787025031165,
2024-10-18,LEGT,price_to_52w_close_high,0.7355390164458735,0.0539976948858828,0.9412017694765299,,,
2024-10-18,BOTZ,price_to_52w_close_high,0.6295129857134434,0.0533459921053349,0.6028508232981077,,,
2024-10-18,DECT,price_to_52w_close_high,0.7355390164458735,0.021358783266959527,0.9412017694765299,,,
2024-10-18,VIOT,price_to_52w_close_high,-0.4854680391527289,-0.2572376096491177,0.23003194888178913,,,
2024-10-18,VIRT,price_to_52w_close_high,0.6808823271826917,0.37129609843188344,0.7065618087982305,,,
2024-10-18,JPM$M,price_to_52w_close_high,0.6160458468450449,-0.40112773982747535,0.5798722044728435,,,
2024-10-18,MEGI,price_to_52w_close_high,0.6827784440099741,-0.632102130234309,0.7115999016957484,,,
2024-10-18,SPTN,price_to_52w_close_high,0.38512776082252376,-0.6812584110331166,0.4284836569181617,,,
2024-10-18,RVLV,price_to_52w_close_high,0.7355390164458735,0.47659307936770984,0.9412017694765299,,,
2024-10-18,FMED,price_to_52w_close_high,0.7167896420128952,-0.15836822596692418,0.8059719832882772,,,
2024-10-18,RBLX,price_to_52w_close_high,0.06367757741435018,2.362060608499452,0.3362005406733841,,,
2024-10-18,LII,price_to_52w_close_high,0.6166460529533763,0.19265813970837004,0.5812238879331532,,,
2024-10-18,JSPR,price_to_52w_close_high,-0.6427337479138294,-2.2713251147880764,0.20938805603342345,,,
2024-10-18,EMLC,price_to_52w_close_high,0.5631052614154127,-0.19475257968275986,0.522732858196117,,,
2024-10-18,IAGG,price_to_52w_close_high,0.7283566220011758,-0.1585054057091487,0.8493487343327599,,,
2024-10-18,RINC,price_to_52w_close_high,0.31103250328136633,-0.29880558254747586,0.40403047431801425,,,
2024-10-18,LUCYW,price_to_52w_close_high,-2.1704577758788006,3.5290740689917115,0.05971983288277218,,3.5290740689917115,
2024-10-18,LAAC,price_to_52w_close_high,-1.2225598941557447,-0.5483360816689868,0.13713443106414352,,-0.5483360816689868,
2024-10-18,LGHLW,price_to_52w_close_high,0.7355390164458735,0.011528597791171925,0.9412017694765299,,,
2024-10-18,RNST,price_to_52w_close_high,0.3527439222830112,0.28548334205463255,0.41570410420250675,,,
2024-10-18,PUBM,price_to_52w_close_high,-0.7732841069628575,-0.21792168961588543,0.18862128287048416,,-0.21792168961588543,
2024-10-18,BAPR,price_to_52w_close_high,0.7355390164458735,0.09515020065352471,0.9412017694765299,,,
2024-10-18,ISSC,price_to_52w_close_high,0.15151688434243896,0.8773493406320131,0.35512410911771936,,,
2024-10-18,MERC,price_to_52w_close_high,-0.8640922453842225,-0.22969241624976455,0.1781764561317277,,-0.22969241624976455,
2024-10-18,DENN,price_to_52w_close_high,-0.9377009934974178,-0.4330470836890061,0.1684689112804129,,-0.4330470836890061,
2024-10-18,SSNC,price_to_52w_close_high,0.7355390164458735,0.10046306010361632,0.9412017694765299,,,
2024-10-18,CTKB,price_to_52w_close_high,-1.1590119943231045,0.4003818340877608,0.14254116490538216,,0.4003818340877608,
2024-10-18,TRN,price_to_52w_close_high,0.5893381716231743,0.2703067005595615,0.5458343573359548,,,
2024-10-18,CBRE,price_to_52w_close_high,0.7355390164458735,0.18779771453166316,0.9412017694765299,,,
2024-10-18,SYPR,price_to_52w_close_high,-0.5489823075157058,1.5217387157889883,0.22106168591791595,,,
2024-10-18,DESP,price_to_52w_close_high,0.5449818497360589,1.2523479820607506,0.509338903907594,,,
2024-10-18,NSPR,price_to_52w_close_high,-0.673963027576704,0.31231648188766714,0.2014008355861391,,,
2024-10-18,QYLD,price_to_52w_close_high,0.7355390164458735,0.05023796973019959,0.9412017694765299,,,
2024-10-18,APCB,price_to_52w_close_high,0.6418366104126929,-0.11248044214334776,0.6261980830670927,,,
2024-10-18,HALO,price_to_52w_close_high,-0.025533900513243193,0.1538897138147934,0.3172769722290489,,,
2024-10-18,IZRL,price_to_52w_close_high,0.44478529550694895,0.7330642117139968,0.45256819857458835,,,
2024-10-18,GAINL,price_to_52w_close_high,0.6384113608533504,-0.0006565780227100766,0.6196854263946916,,,
2024-10-18,ROG,price_to_52w_close_high,-0.23796323076354728,-0.3186892011933183,0.27328581961169823,,,
2024-10-18,FCEL,price_to_52w_close_high,-2.6462389521502563,-0.03227033971761646,0.03330056524944704,,-0.03227033971761646,
2024-10-18,UTG,price_to_52w_close_high,0.7129154524729295,-0.002871052896649302,0.7946669943475055,,,
2024-10-18,GANX,price_to_52w_close_high,-1.1919078356062065,-0.8060515690395357,0.13940771688375522,,-0.8060515690395357,
2024-10-18,GDHG,price_to_52w_close_high,-2.9462954144262663,-0.44156385919628893,0.009830425165888425,,-0.44156385919628893,
2024-10-18,VTWO,price_to_52w_close_high,0.7169775787631643,-0.018265618654175603,0.8068321454902925,,,
2024-10-18,PECO,price_to_52w_close_high,0.5649179431744529,-0.18593620753240148,0.524576062914721,,,
2024-10-18,DXD,price_to_52w_close_high,-1.0409346540088713,-0.006450441551089548,0.15544359793561072,,-0.006450441551089548,
2024-10-18,EFT,price_to_52w_close_high,0.5293324194740718,0.04788743907440892,0.49864831653969033,,,
2024-10-18,SPRB,price_to_52w_close_high,-2.9462954144262663,-1.125559202917745,0.009830425165888425,,-1.125559202917745,
2024-10-18,MNSBP,price_to_52w_close_high,0.5645687362097155,0.11015839868669063,0.5240845416564266,,,
2024-10-18,TRI,price_to_52w_close_high,0.5657413119054365,-0.2430819517483475,0.5253133448021627,,,
2024-10-18,CEW,price_to_52w_close_high,0.6450988551544574,-0.2775301152624802,0.6313590562791841,,,
2024-10-18,ATUS,price_to_52w_close_high,-0.4651805373058598,0.6087868365473708,0.23310395674612927,,,
2024-10-18,APT,price_to_52w_close_high,0.1998714049574543,-0.21410229240561476,0.3680265421479479,,,
2024-10-18,TKNO,price_to_52w_close_high,0.7355390164458735,0.3521870006373001,0.9412017694765299,,,
2024-10-18,KE,price_to_52w_close_high,-0.6112796046765105,0.11621874110486052,0.21405750798722045,,,
2024-10-18,DUOT,price_to_52w_close_high,-0.26402714790436127,1.362462578241254,0.2684934873433276,,,
2024-10-18,VXF,price_to_52w_close_high,0.7355390164458735,0.15995094394253645,0.9412017694765299,,,
2024-10-18,MHUA,price_to_52w_close_high,-1.8073996631845741,-2.2713251147880764,0.083435733595478,,-2.2713251147880764,
2024-10-18,ULS,price_to_52w_close_high,0.5849887357918302,-0.1449609268168962,0.5425165888424675,,,
2024-10-18,VFMF,price_to_52w_close_high,0.7179390783740993,0.0071120631603931745,0.8102727942983534,,,
2024-10-18,IBMO,price_to_52w_close_high,0.7128978260109323,0.0038084560446169547,0.7945441140329319,,,
2024-10-18,BLW,price_to_52w_close_high,0.6474526758161046,-0.0022542846416636255,0.6367657901204227,,,
2024-10-18,IVVD,price_to_52w_close_high,-2.616900593747274,-2.26421001091286,0.03575817154091915,,-2.26421001091286,
2024-10-18,MGC,price_to_52w_close_high,0.7343549814630236,0.09681063340454596,0.8787171295158516,,,
2024-10-18,EMQQ,price_to_52w_close_high,0.4589771008704134,-0.4455332339805132,0.46006389776357826,,,
2024-10-18,AUROW,price_to_52w_close_high,0.7355390164458735,1.0488718545782538,0.9412017694765299,,,
2024-10-18,CBU,price_to_52w_close_high,0.6060135306370693,0.11256985356234891,0.5652494470385844,,,
